match_id,date,league,turn,team_1,team_2,goals_1,goals_2,winner,possession_1,possession_2,goal_chances_1,goal_chances_2,shots_on_target_1,shots_on_target_2,shots_off_target_1,shots_off_target_2,offsides_1,offsides_2,goalkeeper_saves_1,goalkeeper_saves_2,fouls_1,fouls_2,attacks_1,attacks_2,dangerous_attacks_1,dangerous_attacks_2,red_cards_1,red_cards_2,bet_1,bet_x,bet_2,team_1_formation,team_2_formation,month,day_of_week,shots_1,shots_2,player_0_team_1,player_0_team_2,player_1_team_1,player_1_team_2,player_2_team_1,player_2_team_2,player_3_team_1,player_3_team_2,player_4_team_1,player_4_team_2,player_5_team_1,player_5_team_2,player_6_team_1,player_6_team_2,player_7_team_1,player_7_team_2,player_8_team_1,player_8_team_2,player_9_team_1,player_9_team_2,player_10_team_1,player_10_team_2
CIIF8N4B,2022-04-03 14:30:00,Tipico Bundesliga,25.0,Wolfsberger,Sturm Graz,0.0,2.0,2.0,56,44,14.0,8.0,5.0,4.0,6.0,3.0,2.0,1.0,2.0,5.0,6.0,13.0,104.0,102.0,47.0,50.5,0.0,0.0,2.95,3.35,2.42,4 - 3 - 1 - 2,4 - 3 - 1 - 2,4,6,11.0,7.0,6.2,7.6,6.9,7.2,7.3,6.4,6.7,7.2,6.5,7.1,6.4,7.0,6.0,7.4,6.1,7.9,7.4,7.6,6.5,8.7,6.5,7.3
8QmnUUWl,2022-04-02 17:00:00,Tipico Bundesliga,25.0,Altach,Admira,2.0,2.0,0.0,48,52,9.0,10.0,2.0,6.0,4.0,1.0,2.0,3.0,4.0,0.0,16.0,15.0,96.0,89.0,42.0,41.0,0.0,0.0,3.35,3.1,2.3,5 - 3 - 2,4 - 2 - 3 - 1,4,5,6.0,7.0,6.4,5.9,6.3,7.1,7.3,6.7,7.1,6.3,6.4,6.6,6.4,6.8,6.9,6.7,6.4,7.3,6.7,6.9,6.8,6.2,6.4,6.9
MTijTlne,2022-04-02 17:00:00,Tipico Bundesliga,25.0,Hartberg,Tirol,0.0,1.0,2.0,62,38,10.0,19.0,1.0,5.0,5.0,8.0,4.0,1.0,4.0,1.0,11.0,20.0,98.0,99.0,45.0,39.0,0.0,0.0,2.36,3.35,2.95,4 - 1 - 4 - 1,4 - 4 - 1 - 1,4,5,6.0,13.0,7.0,6.7,6.5,7.7,7.0,7.4,6.8,6.9,5.5,8.5,6.9,6.9,6.7,7.1,6.7,7.5,5.8,8.0,6.1,8.5,6.8,6.0
Q1bsVAHr,2022-04-02 17:00:00,Tipico Bundesliga,25.0,LASK,Ried,0.0,2.0,2.0,66,34,13.0,10.0,4.0,4.0,6.0,2.0,1.0,5.0,2.0,4.0,18.0,9.0,117.0,97.0,58.0,36.0,1.0,0.0,1.54,4.5,5.2,4 - 2 - 3 - 1,4 - 2 - 3 - 1,4,5,10.0,6.0,6.8,7.3,6.4,6.5,6.3,7.5,1.7,7.1,6.2,6.9,7.0,7.5,6.9,8.1,6.7,7.3,6.4,7.5,6.4,7.8,6.9,6.3
v5K7Aqza,2022-03-20 17:00:00,Tipico Bundesliga,24.0,Rapid Wiedeń,Austria Wiedeń,1.0,1.0,0.0,50,50,10.0,14.0,3.0,6.0,2.0,6.0,1.0,3.0,5.0,2.0,17.0,16.0,0.0,102.0,0.0,41.0,0.0,0.0,2.33,3.3,3.15,4 - 2 - 3 - 1,4 - 2 - 3 - 1,3,6,5.0,12.0,7.3,6.9,7.0,7.0,6.6,7.0,6.6,7.1,6.8,7.4,7.0,7.1,7.7,7.3,7.3,7.0,6.9,6.2,6.6,7.2,6.5,7.5
OhCFZj9R,2022-03-20 14:30:00,Tipico Bundesliga,24.0,Hartberg,LASK,0.0,0.0,0.0,38,62,2.0,16.0,0.0,4.0,1.0,8.0,2.0,1.0,4.0,0.0,9.0,13.0,98.0,126.0,45.0,65.0,0.0,0.0,4.9,3.95,1.63,5 - 3 - 2,4 - 2 - 3 - 1,3,6,1.0,12.0,7.3,6.7,7.2,7.2,7.5,7.8,7.3,7.8,8.0,8.0,6.7,6.9,6.8,8.0,7.8,6.6,6.7,7.0,6.9,7.0,6.6,6.4
bg3ABPKh,2022-03-20 14:30:00,Tipico Bundesliga,24.0,Sturm Graz,A. Klagenfurt,3.0,1.0,1.0,55,45,21.0,8.0,8.0,3.0,7.0,3.0,2.0,3.0,2.0,5.0,12.0,10.0,130.0,0.0,55.5,0.0,0.0,0.0,1.33,5.4,8.4,4 - 3 - 1 - 2,4 - 3 - 3,3,6,15.0,6.0,6.6,6.4,6.6,7.0,7.3,6.2,7.2,6.3,7.5,6.9,8.6,5.7,8.3,6.8,7.4,6.3,7.1,6.7,8.4,7.2,7.1,6.2
K246C55n,2022-03-20 14:30:00,Tipico Bundesliga,24.0,Wolfsberger,RB Salzburg,1.0,4.0,2.0,47,53,7.0,17.0,2.0,10.0,3.0,5.0,0.0,7.0,6.0,1.0,9.0,12.0,104.0,130.0,47.0,64.0,0.0,0.0,5.8,4.6,1.51,4 - 3 - 1 - 2,4 - 3 - 1 - 2,3,6,5.0,15.0,6.3,6.3,6.1,8.5,6.5,7.1,6.4,6.8,6.7,6.8,7.4,8.0,6.3,8.0,6.1,7.4,6.4,6.8,5.8,8.0,6.1,9.3
GS87yDvF,2022-03-19 17:00:00,Tipico Bundesliga,24.0,Ried,Altach,1.0,2.0,2.0,61,39,11.0,9.0,3.0,5.0,3.0,3.0,0.0,2.0,3.0,2.0,16.0,16.0,73.0,90.0,31.5,37.0,0.0,0.0,1.72,3.65,4.9,4 - 2 - 3 - 1,5 - 3 - 2,3,5,6.0,8.0,6.4,6.6,7.5,6.7,6.3,7.3,6.6,6.7,6.1,8.0,6.6,7.0,7.0,6.7,6.9,7.6,6.3,6.3,6.1,6.8,6.7,6.2
fJ7BzXgL,2022-03-19 17:00:00,Tipico Bundesliga,24.0,Tirol,Admira,0.0,0.0,0.0,56,44,10.0,4.0,2.0,0.0,5.0,3.0,1.0,3.0,0.0,2.0,21.0,17.0,105.0,89.0,40.0,41.0,0.0,0.0,2.8,3.25,2.5,4 - 4 - 2,4 - 2 - 3 - 1,3,5,7.0,3.0,6.4,7.2,6.9,7.3,7.3,7.3,7.8,6.9,6.9,7.4,6.8,7.1,7.5,6.9,7.2,6.7,7.0,6.4,6.1,6.5,6.3,6.6
Qu52Dojt,2022-03-13 17:00:00,Tipico Bundesliga,23.0,RB Salzburg,Sturm Graz,1.0,0.0,1.0,61,39,15.0,14.0,4.0,2.0,7.0,3.0,3.0,1.0,2.0,3.0,12.0,6.0,144.0,102.0,73.0,50.5,0.0,0.0,1.47,4.6,6.6,4 - 3 - 1 - 2,4 - 3 - 1 - 2,3,6,11.0,5.0,7.1,6.6,7.7,6.7,7.1,6.5,8.2,6.7,8.0,7.1,6.9,6.7,7.6,6.7,7.0,7.0,6.9,6.8,6.2,6.5,6.7,6.7
Y3J2xgP8,2022-03-13 14:30:00,Tipico Bundesliga,23.0,LASK,Tirol,6.0,0.0,1.0,58,42,20.0,2.0,11.0,0.0,7.0,1.0,1.0,3.0,0.0,5.0,11.0,6.0,117.0,99.0,58.0,39.0,0.0,0.0,1.5,4.4,6.0,4 - 2 - 3 - 1,4 - 4 - 2,3,6,18.0,1.0,6.5,5.8,6.9,5.6,8.1,5.5,7.3,5.8,7.4,5.8,7.2,5.3,7.2,6.0,9.7,6.5,8.6,5.9,9.1,5.6,8.1,6.5
pnmf9ZwP,2022-03-13 14:30:00,Tipico Bundesliga,23.0,A. Klagenfurt,Rapid Wiedeń,1.0,3.0,2.0,34,66,13.0,16.0,3.0,6.0,6.0,4.0,1.0,1.0,3.0,2.0,14.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,4.1,3.85,1.84,4 - 3 - 3,4 - 2 - 3 - 1,3,6,9.0,10.0,5.8,6.8,7.3,7.1,7.2,6.8,6.1,6.8,6.5,7.6,6.4,8.2,6.2,7.0,6.3,7.7,6.4,7.8,6.8,8.5,6.8,7.2
lKDzIRsP,2022-03-13 14:30:00,Tipico Bundesliga,23.0,Austria Wiedeń,Wolfsberger,2.0,1.0,1.0,38,62,14.0,17.0,6.0,4.0,4.0,10.0,2.0,1.0,3.0,4.0,11.0,7.0,102.0,110.0,59.0,50.0,0.0,0.0,2.3,3.4,3.05,4 - 2 - 3 - 1,4 - 1 - 2 - 1 - 2,3,6,10.0,14.0,7.1,6.2,6.8,6.7,7.3,0.0,6.9,7.3,7.2,7.0,7.9,6.4,7.5,7.6,8.2,6.9,6.6,8.1,7.0,6.4,7.5,6.3
MTFbwZ92,2022-03-12 17:00:00,Tipico Bundesliga,23.0,Admira,Ried,2.0,0.0,1.0,45,55,20.0,5.0,7.0,1.0,6.0,3.0,3.0,1.0,1.0,5.0,13.0,23.0,97.0,97.0,43.0,36.0,0.0,0.0,2.32,3.15,3.2,4 - 2 - 3 - 1,4 - 2 - 3 - 1,3,5,13.0,4.0,6.6,6.9,8.0,6.0,6.9,6.7,7.9,6.4,6.9,5.8,6.5,6.1,7.3,6.8,8.5,6.6,8.9,6.1,7.3,6.5,6.5,6.2
8QRGEkX1,2022-03-12 17:00:00,Tipico Bundesliga,23.0,Altach,Hartberg,0.0,0.0,0.0,39,61,12.0,17.0,5.0,2.0,5.0,11.0,2.0,3.0,2.0,5.0,8.0,10.0,96.0,91.0,42.0,37.0,1.0,0.0,3.25,3.2,2.26,4 - 2 - 3 - 1,4 - 1 - 4 - 1,3,5,10.0,13.0,6.9,7.9,6.8,7.4,6.9,6.9,6.5,7.1,7.2,7.7,7.2,7.8,6.9,6.5,6.2,6.5,7.9,6.4,7.0,7.8,6.7,6.0
4GDMFnyk,2022-03-06 17:00:00,Tipico Bundesliga,22.0,Admira,Austria Wiedeń,1.0,2.0,2.0,50,50,6.0,11.0,2.0,3.0,3.0,3.0,0.0,2.0,1.0,1.0,14.0,16.0,95.0,102.0,26.0,45.0,0.0,0.0,3.05,3.0,2.55,4 - 2 - 3 - 1,4 - 2 - 3 - 1,3,6,5.0,6.0,5.8,6.5,6.7,6.7,6.6,6.5,7.0,6.9,6.6,6.5,7.5,7.1,6.7,7.1,6.6,6.9,6.9,7.3,6.7,7.2,6.3,6.6
6ubLzlDE,2022-03-06 17:00:00,Tipico Bundesliga,22.0,Hartberg,Tirol,0.0,1.0,2.0,61,39,16.0,3.0,6.0,1.0,5.0,2.0,0.0,3.0,0.0,6.0,13.0,12.0,121.0,100.0,56.0,33.0,0.0,0.0,2.36,3.55,2.9,4 - 2 - 3 - 1,4 - 4 - 2,3,6,11.0,3.0,5.8,8.1,6.4,7.6,6.6,7.6,6.6,6.8,6.9,6.5,6.9,8.0,6.6,7.1,7.2,7.1,6.1,7.5,6.6,6.9,7.4,6.6
0r7VDQ51,2022-03-06 17:00:00,Tipico Bundesliga,22.0,Ried,Sturm Graz,2.0,2.0,0.0,45,55,13.0,16.0,3.0,5.0,8.0,6.0,3.0,1.0,3.0,1.0,12.0,18.0,73.0,102.0,31.5,50.5,1.0,0.0,3.2,3.55,2.2,4 - 2 - 3 - 1,4 - 3 - 1 - 2,3,6,11.0,11.0,5.4,5.9,7.4,7.1,7.1,7.1,8.2,7.3,6.4,7.0,6.7,6.7,7.4,8.0,6.5,7.5,7.9,7.1,8.5,6.7,7.3,7.0
vZ5ZCpL7,2022-03-06 17:00:00,Tipico Bundesliga,22.0,Rapid Wiedeń,A. Klagenfurt,3.0,0.0,1.0,56,44,22.0,11.0,7.0,5.0,8.0,3.0,5.0,0.0,5.0,4.0,13.0,9.0,115.0,94.0,50.0,30.0,0.0,0.0,1.64,4.2,5.0,4 - 2 - 3 - 1,4 - 3 - 3,3,6,15.0,8.0,7.6,6.2,8.1,7.3,7.2,6.2,7.4,6.2,7.2,6.3,7.0,7.3,7.8,6.4,7.2,6.7,8.3,6.8,7.8,6.2,7.7,6.8
IJHQE6je,2022-03-06 17:00:00,Tipico Bundesliga,22.0,Wolfsberger,LASK,1.0,0.0,1.0,44,56,8.0,23.0,2.0,7.0,6.0,8.0,5.0,4.0,7.0,1.0,7.0,13.0,103.0,138.0,24.0,66.0,0.0,0.0,3.2,3.65,2.14,4 - 3 - 1 - 2,4 - 2 - 3 - 1,3,6,8.0,15.0,8.0,6.0,7.4,6.5,7.5,6.4,7.3,6.6,7.5,8.1,6.8,7.9,7.5,7.0,7.6,6.6,6.7,6.8,6.3,6.4,7.4,7.0
SlaHyUc8,2022-03-05 17:00:00,Tipico Bundesliga,22.0,RB Salzburg,Altach,4.0,0.0,1.0,65,35,10.0,2.0,6.0,1.0,3.0,1.0,6.0,2.0,1.0,2.0,16.0,10.0,124.0,98.0,43.0,8.0,0.0,0.0,1.18,7.8,14.0,4 - 3 - 1 - 2,5 - 3 - 2,3,5,9.0,2.0,6.9,6.0,7.2,5.6,7.5,6.6,8.6,5.6,6.9,6.7,6.5,6.0,6.7,6.4,8.3,6.5,8.5,6.8,7.5,6.4,7.1,6.7
tI8sPjE2,2022-03-02 20:30:00,Tipico Bundesliga,21.0,LASK,RB Salzburg,0.0,0.0,0.0,47,53,12.0,5.0,6.0,0.0,6.0,4.0,1.0,3.0,0.0,6.0,12.0,17.0,127.0,106.0,54.0,49.0,1.0,0.0,3.95,3.85,1.86,4 - 2 - 3 - 1,4 - 3 - 1 - 2,3,2,12.0,4.0,6.3,8.0,7.5,7.0,7.4,8.4,7.7,6.7,4.5,6.8,7.7,6.5,8.4,7.7,6.3,6.4,7.5,6.6,7.6,6.7,6.7,5.8
fLCoOAT8,2022-02-27 17:00:00,Tipico Bundesliga,21.0,A. Klagenfurt,Ried,1.0,1.0,0.0,30,70,9.0,20.0,3.0,7.0,2.0,9.0,1.0,1.0,6.0,2.0,12.0,14.0,72.0,152.0,25.0,81.0,1.0,0.0,2.85,3.35,2.5,4 - 1 - 4 - 1,4 - 2 - 3 - 1,2,6,5.0,16.0,7.3,6.6,7.3,7.1,6.8,6.9,8.8,7.7,6.1,6.7,6.6,6.9,6.3,7.5,6.8,7.3,6.8,7.9,6.9,7.5,6.3,7.4
lrCkNUrF,2022-02-27 17:00:00,Tipico Bundesliga,21.0,Austria Wiedeń,Wolfsberger,1.0,0.0,1.0,44,56,9.0,14.0,6.0,2.0,2.0,5.0,3.0,1.0,2.0,5.0,16.0,13.0,97.0,110.0,30.0,46.0,0.0,0.0,2.27,3.25,3.3,4 - 2 - 3 - 1,4 - 3 - 1 - 2,2,6,8.0,7.0,7.4,6.8,6.9,6.7,6.9,6.5,7.4,6.8,7.0,6.6,6.9,7.2,7.1,6.8,6.7,7.0,7.8,6.3,7.3,6.7,7.0,5.7
8pSjL8DR,2022-02-27 17:00:00,Tipico Bundesliga,21.0,Sturm Graz,Hartberg,3.0,0.0,1.0,52,48,14.0,2.0,6.0,1.0,3.0,0.0,2.0,1.0,1.0,3.0,13.0,14.0,128.0,91.0,56.0,23.0,0.0,0.0,1.58,4.3,5.4,4 - 3 - 1 - 2,4 - 2 - 3 - 1,2,6,9.0,1.0,6.8,5.1,7.0,6.3,7.6,6.9,8.6,6.6,6.8,6.2,7.7,6.4,7.6,6.6,7.3,6.9,7.4,6.6,8.2,6.1,6.8,6.3
SYAgMlbL,2022-02-27 17:00:00,Tipico Bundesliga,21.0,Tirol,Rapid Wiedeń,0.0,2.0,2.0,55,45,8.0,11.0,1.0,6.0,4.0,4.0,3.0,2.0,4.0,1.0,17.0,15.0,105.0,107.0,37.0,41.0,0.0,0.0,3.25,3.8,2.08,4 - 4 - 2,4 - 4 - 2,2,6,5.0,10.0,6.6,6.8,6.0,7.7,7.0,6.9,6.1,7.4,5.9,6.9,6.1,7.6,6.3,6.7,5.8,7.3,6.4,8.4,6.0,6.5,6.6,7.5
AgEIGSLr,2022-02-26 17:00:00,Tipico Bundesliga,21.0,Altach,Admira,0.0,2.0,2.0,53,47,13.0,13.0,4.0,8.0,7.0,3.0,3.0,4.0,6.0,4.0,23.0,16.0,105.0,89.0,51.0,48.0,0.0,0.0,3.5,3.1,2.26,4 - 2 - 3 - 1,4 - 2 - 3 - 1,2,5,11.0,11.0,7.6,8.3,6.4,7.3,6.4,7.5,6.0,7.5,5.8,7.6,6.4,6.9,7.4,7.1,6.6,8.4,4.9,7.1,7.2,7.0,6.6,7.9
CbEIKyNG,2022-02-20 17:00:00,Tipico Bundesliga,20.0,Sturm Graz,Rapid Wiedeń,2.0,2.0,0.0,40,60,11.0,15.0,4.0,4.0,5.0,4.0,1.0,0.0,2.0,2.0,18.0,15.0,113.0,125.0,29.0,38.0,0.0,0.0,1.85,3.8,4.1,4 - 3 - 1 - 2,4 - 2 - 3 - 1,2,6,9.0,8.0,6.4,6.6,6.5,7.4,7.4,8.2,7.9,7.5,7.4,7.5,6.6,6.7,7.2,6.8,7.2,6.8,6.9,6.3,8.0,7.1,7.0,7.1
vDUb07y2,2022-02-20 14:30:00,Tipico Bundesliga,20.0,A. Klagenfurt,Altach,2.0,0.0,1.0,38,62,14.0,7.0,5.0,2.0,7.0,5.0,4.0,2.0,2.0,3.0,12.0,13.0,91.0,111.0,48.0,39.0,0.0,0.0,2.14,3.35,3.5,4 - 1 - 4 - 1,4 - 2 - 3 - 1,2,6,12.0,7.0,7.0,6.4,7.8,6.1,7.3,6.7,7.9,6.6,7.1,6.4,7.0,7.0,7.3,6.7,6.9,6.0,7.5,6.7,7.3,6.5,7.9,5.7
WnRj2T6k,2022-02-20 14:30:00,Tipico Bundesliga,20.0,RB Salzburg,Wolfsberger,2.0,0.0,1.0,67,33,22.0,9.0,6.0,0.0,9.0,7.0,3.0,1.0,0.0,4.0,12.0,12.0,105.0,91.0,77.0,30.0,0.0,0.0,1.28,6.0,9.8,4 - 1 - 2 - 1 - 2,4 - 1 - 2 - 1 - 2,2,6,15.0,7.0,6.6,7.0,7.3,7.0,7.9,7.2,7.8,6.9,8.6,6.7,7.2,6.3,7.4,6.8,7.1,6.9,7.9,6.0,6.5,6.3,7.2,7.0
hdSn39iq,2022-02-19 17:00:00,Tipico Bundesliga,20.0,Admira,LASK,0.0,3.0,2.0,48,52,11.0,14.0,5.0,7.0,6.0,4.0,1.0,0.0,4.0,5.0,9.0,19.0,97.0,126.0,43.0,69.0,0.0,0.0,4.1,3.6,1.9,4 - 2 - 3 - 1,4 - 2 - 3 - 1,2,5,11.0,11.0,6.2,7.8,6.6,6.5,6.0,7.4,5.6,7.2,6.2,7.0,6.5,7.0,6.3,7.0,7.1,7.0,6.4,8.7,6.7,9.3,6.6,7.2
0OAELH7A,2022-02-19 17:00:00,Tipico Bundesliga,20.0,Austria Wiedeń,Hartberg,2.0,0.0,1.0,44,56,19.0,11.0,6.0,1.0,6.0,6.0,1.0,0.0,1.0,4.0,8.0,5.0,106.0,100.0,59.0,37.0,0.0,0.0,1.74,3.75,4.7,4 - 2 - 3 - 1,4 - 2 - 3 - 1,2,5,12.0,7.0,6.8,6.9,7.0,6.4,7.5,7.5,7.0,7.0,7.0,6.7,7.8,6.3,7.6,6.9,8.4,6.4,6.5,6.3,7.8,6.9,6.9,6.2
0MVf1mMe,2022-02-19 17:00:00,Tipico Bundesliga,20.0,Ried,Tirol,3.0,2.0,1.0,40,60,11.0,13.0,4.0,5.0,5.0,6.0,0.0,0.0,3.0,1.0,17.0,13.0,73.0,136.0,31.0,66.0,0.0,0.0,2.11,3.65,3.3,4 - 2 - 3 - 1,4 - 4 - 2,2,5,9.0,11.0,6.7,6.0,7.3,5.5,7.4,6.7,6.8,6.5,6.3,6.6,7.2,5.9,6.6,6.6,9.3,5.8,7.8,7.2,7.3,6.9,8.5,5.3
IuVF0GVp,2022-02-13 17:00:00,Tipico Bundesliga,19.0,LASK,A. Klagenfurt,2.0,2.0,0.0,52,48,22.0,7.0,8.0,4.0,10.0,3.0,2.0,2.0,2.0,6.0,16.0,15.0,113.0,98.0,51.0,30.0,1.0,1.0,1.43,5.0,6.8,4 - 2 - 3 - 1,4 - 3 - 3,2,6,18.0,7.0,6.2,7.5,7.6,7.3,7.2,7.6,6.7,6.9,7.1,6.5,7.4,6.6,5.7,6.8,7.3,6.9,6.9,6.7,6.4,7.7,8.1,6.3
61BAMch4,2022-02-13 14:30:00,Tipico Bundesliga,19.0,Hartberg,Admira,1.0,1.0,0.0,54,46,9.0,14.0,3.0,5.0,5.0,9.0,0.0,2.0,4.0,2.0,19.0,22.0,98.0,80.0,27.0,41.0,0.0,0.0,2.75,3.15,2.75,4 - 4 - 1 - 1,4 - 2 - 3 - 1,2,6,8.0,14.0,7.3,6.7,6.6,6.9,7.2,7.3,7.1,6.8,6.4,7.2,6.5,7.0,6.5,6.3,7.3,7.1,6.2,6.8,7.5,7.5,6.4,6.0
SAC6Nwwb,2022-02-12 17:00:00,Tipico Bundesliga,19.0,Altach,Austria Wiedeń,0.0,2.0,2.0,56,44,8.0,14.0,2.0,5.0,4.0,6.0,1.0,2.0,3.0,2.0,15.0,13.0,88.0,103.0,26.0,51.0,0.0,0.0,4.1,3.35,1.96,4 - 2 - 3 - 1,4 - 2 - 3 - 1,2,5,6.0,11.0,6.4,7.0,6.6,7.1,6.1,7.0,6.1,7.6,6.5,7.3,6.5,7.6,6.5,7.5,6.4,7.7,6.9,7.5,6.6,8.2,6.2,7.4
AZH1OJNi,2022-02-12 17:00:00,Tipico Bundesliga,19.0,Tirol,Sturm Graz,2.0,2.0,0.0,41,59,4.0,19.0,2.0,8.0,2.0,8.0,0.0,2.0,6.0,0.0,11.0,10.0,62.0,129.0,24.0,45.0,0.0,0.0,3.75,3.8,1.93,4 - 4 - 2,4 - 3 - 1 - 2,2,5,4.0,16.0,7.2,5.7,7.5,7.1,7.8,6.7,6.6,6.5,6.6,6.3,6.4,7.0,6.5,7.2,6.4,7.3,6.5,7.7,7.3,7.3,7.1,8.0
tKwl5dNT,2022-02-12 17:00:00,Tipico Bundesliga,19.0,Wolfsberger,Ried,2.0,1.0,1.0,54,46,3.0,16.0,1.0,5.0,1.0,6.0,3.0,1.0,4.0,0.0,9.0,15.0,102.0,120.0,30.0,53.0,0.0,0.0,1.63,4.2,5.0,4 - 3 - 1 - 2,4 - 2 - 3 - 1,2,5,2.0,11.0,7.3,5.6,7.0,5.9,7.5,6.7,7.6,6.6,7.7,6.1,7.1,7.0,7.1,6.0,7.2,7.0,6.7,7.3,6.6,6.4,7.5,6.2
WrJcPa8o,2022-02-11 19:30:00,Tipico Bundesliga,19.0,Rapid Wiedeń,RB Salzburg,1.0,2.0,2.0,31,69,8.0,11.0,1.0,4.0,2.0,5.0,0.0,2.0,2.0,0.0,18.0,17.0,113.5,130.0,12.0,57.0,0.0,0.0,6.6,4.3,1.44,4 - 3 - 1 - 2,4 - 3 - 1 - 2,2,4,3.0,9.0,6.1,6.1,5.9,7.2,7.0,7.3,6.7,7.8,7.2,7.1,6.4,7.1,6.8,7.4,5.9,7.0,6.3,7.5,6.3,7.8,6.1,6.9
nwxY8vO4,2021-12-12 17:00:00,Tipico Bundesliga,18.0,Austria Wiedeń,LASK,2.0,3.0,2.0,46,54,11.0,18.0,6.0,8.0,5.0,5.0,1.0,3.0,5.0,4.0,9.0,16.0,86.0,148.0,41.0,70.0,0.0,0.0,3.2,3.35,2.21,3 - 4 - 1 - 2,4 - 2 - 3 - 1,12,6,11.0,13.0,6.4,6.9,6.0,6.4,6.5,6.9,6.8,6.6,8.8,6.9,7.1,7.2,7.7,7.5,6.5,6.8,6.6,7.4,7.0,7.9,6.0,7.8
K4ku7IhH,2021-12-12 14:30:00,Tipico Bundesliga,18.0,A. Klagenfurt,Sturm Graz,0.0,3.0,2.0,48,52,11.0,10.0,2.0,4.0,7.0,5.0,2.0,2.0,1.0,2.0,8.0,11.0,108.0,139.0,47.0,44.0,0.0,0.0,4.1,3.9,1.8,4 - 3 - 3,4 - 3 - 1 - 2,12,6,9.0,9.0,5.5,6.9,7.1,7.2,6.4,7.4,6.3,7.1,6.2,7.6,6.7,7.2,7.0,7.2,6.2,7.5,6.6,7.4,6.1,8.5,6.5,8.0
4EnT9K8b,2021-12-12 14:30:00,Tipico Bundesliga,18.0,Admira,Rapid Wiedeń,1.0,2.0,2.0,48,52,19.0,12.0,2.0,3.0,9.0,4.0,2.0,3.0,1.0,1.0,16.0,21.0,123.0,68.0,47.0,43.0,0.0,0.0,4.4,3.5,1.82,4 - 2 - 3 - 1,4 - 2 - 3 - 1,12,6,11.0,7.0,5.8,6.4,7.4,7.2,6.3,6.6,6.9,7.0,6.7,7.7,6.6,6.9,6.8,7.3,6.7,6.5,7.6,6.2,6.5,6.8,6.2,8.9
belq6x8N,2021-12-11 17:00:00,Tipico Bundesliga,18.0,Hartberg,Wolfsberger,2.0,2.0,0.0,48,52,12.0,15.0,6.0,8.0,3.0,4.0,2.0,1.0,6.0,4.0,11.0,12.0,115.0,141.0,46.0,55.0,0.0,0.0,3.55,3.6,2.0,4 - 2 - 3 - 1,4 - 3 - 1 - 2,12,5,9.0,12.0,7.3,7.0,7.4,6.6,7.3,7.3,6.9,6.7,6.9,7.5,6.7,9.3,6.5,6.8,6.9,7.5,8.1,7.4,7.0,7.7,7.2,7.9
jBrPA0gh,2021-12-11 17:00:00,Tipico Bundesliga,18.0,RB Salzburg,Tirol,5.0,0.0,1.0,55,45,19.0,13.0,10.0,2.0,6.0,6.0,3.0,0.0,2.0,5.0,11.0,10.0,144.0,90.0,62.0,30.0,0.0,0.0,1.22,6.6,11.0,4 - 3 - 1 - 2,4 - 4 - 2,12,5,16.0,8.0,6.9,5.4,7.4,6.1,7.4,6.7,8.0,6.9,7.0,6.1,7.8,6.9,7.0,6.4,6.5,6.0,8.3,6.1,7.7,6.1,6.8,6.6
QTzx8bwB,2021-12-11 17:00:00,Tipico Bundesliga,18.0,Ried,Altach,2.0,1.0,1.0,63,37,12.0,6.0,5.0,3.0,6.0,2.0,4.0,1.0,2.0,3.0,11.0,10.0,109.0,90.0,49.0,27.0,0.0,0.0,2.02,3.2,4.0,3 - 4 - 3,4 - 4 - 2,12,5,11.0,5.0,7.1,6.3,6.8,6.4,7.1,6.2,6.6,6.1,6.9,6.5,7.6,6.2,6.4,6.0,6.6,7.3,7.7,6.2,7.2,6.0,7.0,6.3
YZBbfu9B,2021-12-05 17:00:00,Tipico Bundesliga,17.0,Rapid Wiedeń,Austria Wiedeń,1.0,1.0,0.0,59,41,21.0,11.0,7.0,4.0,7.0,2.0,3.0,2.0,3.0,6.0,12.0,14.0,133.0,81.0,42.0,28.0,0.0,0.0,2.2,3.4,3.2,4 - 2 - 3 - 1,3 - 4 - 1 - 2,12,6,14.0,6.0,7.0,7.5,6.9,6.4,6.6,6.8,6.9,7.2,6.9,6.6,7.2,6.6,7.3,7.3,7.0,6.8,6.3,6.8,7.7,6.3,7.2,6.9
IcpHCMOu,2021-12-05 17:00:00,Tipico Bundesliga,17.0,Wolfsberger,Altach,3.0,0.0,1.0,62,38,19.0,6.0,5.0,2.0,9.0,3.0,5.0,1.0,2.0,2.0,8.0,7.0,153.0,125.0,62.0,37.0,0.0,0.0,1.53,4.2,6.0,4 - 3 - 1 - 2,5 - 3 - 2,12,6,14.0,5.0,7.0,5.7,7.3,6.4,7.1,6.2,6.9,6.9,8.0,6.7,8.3,6.4,7.8,6.3,8.0,6.4,7.3,6.9,6.5,6.5,7.7,6.6
dlqLBtvn,2021-12-05 14:30:00,Tipico Bundesliga,17.0,LASK,Ried,1.0,0.0,1.0,49,51,17.0,8.0,4.0,3.0,8.0,2.0,5.0,9.0,3.0,3.0,16.0,6.0,105.0,97.0,68.0,31.0,1.0,1.0,1.36,5.2,7.8,4 - 2 - 3 - 1,5 - 3 - 2,12,6,12.0,5.0,7.3,6.7,7.3,6.4,7.5,7.1,6.6,0.0,8.1,7.1,6.8,7.2,6.7,6.8,7.4,6.7,4.2,6.7,7.3,7.0,7.6,5.8
